0 0 4 3 345.875 345.875 345.875 345.875 345.875 
0 0 5 3 345.875 345.875 345.875 345.875 345.875 
0 0 0 4 345.875 345.875 345.875 345.875 345.875 
0 0 1 4 345.875 345.875 345.875 345.875 345.875 
0 0 2 4 352.954 345.875 345.875 345.875 352.954 
0 0 3 4 345.875 345.875 345.875 345.875 345.875 
0 0 4 4 345.875 354.297 345.875 354.297 345.875 
0 0 5 4 345.875 345.875 345.875 345.875 345.875 
0 0 0 4 345.875 345.875 345.875 345.875 345.875 
0 0 1 4 345.875 345.875 345.875 345.875 345.875 
0 0 2 4 345.875 345.875 345.875 362.039 345.875 
0 0 3 4 345.875 345.875 345.875 345.875 345.875 
0 0 4 4 345.875 345.875 345.875 345.875 345.875 
0 0 5 4 345.875 345.875 345.875 345.875 345.875 
0 1 0 0 345.875 362.581 370.743 368.016 362.581 
0 1 1 0 361.87 367.447 362.039 354.297 370.743 
0 1 2 0 370.46 375.877 357.433 359.025 361.376 
0 1 3 0 357.433 370.743 361.87 367.447 361.87 
0 1 4 0 362.61 362.322 362.581 361.87 378.033 
0 1 5 0 362.039 359.025 375.472 365.854 362.61 
0 1 0 0 362.039 354.297 377.822 369.401 352.954 
0 1 1 0 371.032 357.433 362.039 354.297 367.447 
0 1 2 0 377.822 369.401 379.571 365.854 359.025 
0 1 3 0 373.596 362.322 368.016 352.954 359.025 
0 1 4 0 361.87 352.954 382.304 352.954 361.87 
0 1 5 0 362.61 354.297 375.095 362.581 362.61 
0 1 0 1 357.433 384.815 362.61 362.322 365.854 
0 1 1 1 370.46 383.893 378.033 362.581 384.721 
0 1 2 1 352.954 397.61 352.954 362.61 382.956 
0 1 3 1 387.449 371.032 345.875 377.822 370.46 
0 1 4 1 390.725 385.186 378.774 352.954 357.433 
0 1 5 1 354.297 371.002 370.743 381.165 379.028 
0 1 0 1 389.111 378.485 369.401 359.025 365.854 
0 1 1 1 367.447 373.596 368.016 387.195 370.291 
0 1 2 1 389.188 388.367 369.401 373.596 368.016 
0 1 3 1 369.401 362.039 377.822 362.61 362.039 
0 1 4 1 383.893 392.523 368.016 357.433 345.875 
0 1 5 1 387.195 359.025 362.581 373.596 378.774 
0 1 0 2 345.875 345.875 345.875 345.875 345.875 
0 1 1 2 345.875 345.875 345.875 345.875 345.875 
0 1 2 2 359.025 345.875 345.875 345.875 352.954 
0 1 3 2 345.875 345.875 345.875 345.875 345.875 
0 1 4 2 345.875 345.875 345.875 345.875 345.875 
0 1 5 2 345.875 345.875 345.875 345.875 345.875 
0 1 0 2 345.875 345.875 345.875 345.875 345.875 
0 1 1 2 345.875 345.875 345.875 345.875 345.875 
0 1 2 2 352.954 345.875 345.875 345.875 345.875 
0 1 3 2 345.875 345.875 345.875 345.875 345.875 
0 1 4 2 345.875 345.875 345.875 345.875 345.875 
0 1 5 2 345.875 345.875 345.875 345.875 345.875 
0 1 0 3 345.875 345.875 345.875 345.875 345.875 
0 1 1 3 345.875 345.875 345.875 345.875 345.875 
0 1 2 3 345.875 345.875 345.875 345.875 345.875 
0 1 3 3 345.875 345.875 345.875 345.875 345.875 
0 1 4 3 345.875 345.875 345.875 345.875 345.875 
0 1 5 3 345.875 345.875 345.875 345.875 345.875 
0 1 0 3 345.875 345.875 345.875 345.875 345.875 
0 1 1 3 345.875 345.875 345.875 345.875 345.875 
0 1 2 3 359.025 345.875 352.954 345.875 352.954 
0 1 3 3 345.875 345.875 345.875 345.875 345.875 
0 1 4 3 345.875 345.875 345.875 345.875 345.875 
0 1 5 3 345.875 345.875 345.875 345.875 345.875 
0 1 0 4 345.875 345.875 345.875 345.875 345.875 
0 1 1 4 345.875 345.875 345.875 345.875 345.875 
0 1 2 4 345.875 345.875 345.875 345.875 345.875 
0 1 3 4 345.875 345.875 345.875 345.875 345.875 
0 1 4 4 345.875 345.875 345.875 345.875 345.875 
0 1 5 4 345.875 345.875 345.875 345.875 345.875 
0 1 0 4 345.875 345.875 345.875 345.875 345.875 
0 1 1 4 345.875 345.875 345.875 345.875 345.875 
0 1 2 4 345.875 345.875 345.875 345.875 345.875 
0 1 3 4 345.875 345.875 345.875 345.875 345.875 
0 1 4 4 345.875 345.875 345.875 345.875 345.875 
0 1 5 4 345.875 345.875 345.875 345.875 345.875 
0 2 0 0 378.485 352.954 354.297 352.954 357.433 
0 2 1 0 368.016 370.46 369.401 379.028 368.016 
0 2 2 0 359.025 359.025 367.447 354.297 354.297 
0 2 3 0 371.032 361.87 345.875 359.025 362.581 
0 2 4 0 379.562 368.016 365.854 354.297 382.304 
0 2 5 0 359.025 354.297 361.87 352.954 362.322 
0 2 0 0 359.025 352.954 361.376 362.61 345.875 
0 2 1 0 357.433 359.025 357.433 370.743 383.814 
0 2 2 0 361.87 376.36 378.774 370.46 373.596 
0 2 3 0 371.002 352.954 357.433 376.36 384.01 
0 2 4 0 386.455 371.002 357.433 378.485 345.875 
0 2 5 0 362.322 354.297 377.822 377.822 370.743 
0 2 0 1 373.596 352.954 357.433 368.016 362.581 
0 2 1 1 378.033 361.87 357.433 361.376 392.962 
0 2 2 1 354.297 367.447 362.039 354.297 361.87 
0 2 3 1 382.018 370.291 357.433 362.039 383.893 
0 2 4 1 362.322 378.485 370.46 354.297 391.915 
0 2 5 1 361.376 352.954 382.018 361.87 345.875 
0 2 0 1 365.854 369.401 359.025 383.663 359.025 
0 2 1 1 378.485 362.039 359.025 362.039 388.992 
0 2 2 1 362.61 382.304 362.581 359.025 389.027 
0 2 3 1 362.581 352.954 370.46 345.875 357.433 
0 2 4 1 368.016 378.485 354.297 371.002 345.875 
0 2 5 1 384.01 357.433 362.581 370.46 382.304 
0 2 0 2 345.875 345.875 345.875 345.875 345.875 
0 2 1 2 345.875 345.875 345.875 345.875 345.875 
0 2 2 2 345.875 345.875 345.875 345.875 345.875 
0 2 3 2 345.875 345.875 345.875 345.875 345.875 
0 2 4 2 352.954 345.875 345.875 345.875 345.875 
0 2 5 2 345.875 345.875 345.875 345.875 345.875 
0 2 0 2 345.875 345.875 345.875 345.875 345.875 
0 2 1 2 345.875 345.875 345.875 345.875 345.875 
0 2 2 2 345.875 345.875 345.875 345.875 345.875 
0 2 3 2 345.875 345.875 345.875 345.875 345.875 
0 2 4 2 345.875 345.875 345.875 345.875 345.875 
0 2 5 2 345.875 345.875 345.875 345.875 345.875 
0 2 0 3 345.875 345.875 345.875 345.875 345.875 
0 2 1 3 345.875 345.875 345.875 345.875 345.875 
0 2 2 3 345.875 345.875 345.875 345.875 345.875 
0 2 3 3 345.875 345.875 345.875 345.875 345.875 
0 2 4 3 345.875 345.875 345.875 345.875 345.875 
0 2 5 3 345.875 345.875 345.875 345.875 345.875 
0 2 0 3 345.875 345.875 345.875 345.875 345.875 
0 2 1 3 345.875 345.875 345.875 345.875 345.875 
0 2 2 3 345.875 345.875 345.875 345.875 345.875 
0 2 3 3 345.875 345.875 345.875 345.875 345.875 
0 2 4 3 345.875 345.875 345.875 345.875 345.875 
0 2 5 3 345.875 345.875 345.875 345.875 345.875 
0 2 0 4 345.875 345.875 345.875 345.875 345.875 
0 2 1 4 345.875 345.875 345.875 345.875 345.875 
0 2 2 4 345.875 345.875 345.875 345.875 345.875 
0 2 3 4 345.875 345.875 345.875 345.875 345.875 
0 2 4 4 345.875 345.875 345.875 345.875 345.875 
0 2 5 4 345.875 345.875 345.875 345.875 345.875 
0 2 0 4 345.875 345.875 345.875 345.875 345.875 
0 2 1 4 345.875 345.875 345.875 345.875 345.875 
0 2 2 4 345.875 345.875 345.875 345.875 345.875 
0 2 3 4 345.875 345.875 345.875 345.875 345.875 
0 2 4 4 345.875 345.875 345.875 345.875 345.875 
0 2 5 4 345.875 345.875 345.875 345.875 345.875 
0 3 0 0 365.854 361.376 383.663 361.87 368.016 
0 3 1 0 362.039 379.028 378.485 357.433 373.596 
0 3 2 0 361.376 370.291 370.743 379.562 362.039 
0 3 3 0 361.87 362.61 362.61 357.433 371.032 
0 3 4 0 361.87 382.018 362.039 370.743 362.039 
0 3 5 0 362.322 370.291 377.822 375.472 381.249 
0 3 0 0 359.025 345.875 354.297 378.485 362.322 
0 3 1 0 354.297 384.721 367.447 362.322 359.025 
0 3 2 0 368.016 345.875 354.297 361.87 357.433 
0 3 3 0 392.962 345.875 357.433 381.165 362.581 
0 3 4 0 362.322 388.367 370.291 352.954 387.195 
0 3 5 0 359.025 354.297 370.743 361.87 371.032 
0 3 0 1 375.472 365.854 386.876 387.983 367.447 
0 3 1 1 362.61 375.877 368.016 379.028 362.581 
0 3 2 1 362.322 391.871 370.46 367.447 359.025 
0 3 3 1 377.822 392.041 369.401 375.095 389.876 
0 3 4 1 384.01 370.291 361.376 385.154 392.523 
0 3 5 1 377.822 397.413 362.322 362.61 378.774 
0 3 0 1 370.291 383.893 362.039 381.249 383.663 
0 3 1 1 377.822 361.376 387.195 361.376 377.822 
0 3 2 1 367.447 389.111 377.822 381.249 387.195 
0 3 3 1 369.401 384.179 370.46 359.025 367.447 
0 3 4 1 376.36 384.739 352.954 370.46 345.875 
0 3 5 1 362.322 361.376 371.002 373.596 345.875 
0 3 0 2 345.875 345.875 345.875 345.875 345.875 
0 3 1 2 345.875 345.875 345.875 345.875 345.875 
0 3 2 2 345.875 345.875 345.875 359.025 359.025 
0 3 3 2 345.875 345.875 345.875 345.875 345.875 
0 3 4 2 345.875 345.875 345.875 345.875 352.954 
0 3 5 2 345.875 345.875 345.875 345.875 345.875 
0 3 0 2 345.875 345.875 345.875 345.875 345.875 
0 3 1 2 345.875 345.875 345.875 345.875 345.875 
0 3 2 2 345.875 345.875 359.025 345.875 345.875 
0 3 3 2 345.875 345.875 345.875 345.875 345.875 
0 3 4 2 345.875 345.875 345.875 345.875 345.875 
0 3 5 2 345.875 345.875 345.875 345.875 345.875 
0 3 0 3 345.875 345.875 345.875 345.875 345.875 
0 3 1 3 345.875 345.875 345.875 345.875 345.875 
0 3 2 3 345.875 345.875 345.875 345.875 345.875 
0 3 3 3 345.875 345.875 345.875 345.875 345.875 
0 3 4 3 345.875 345.875 345.875 345.875 345.875 
0 3 5 3 345.875 345.875 345.875 345.875 345.875 
0 3 0 3 345.875 345.875 345.875 345.875 345.875 
0 3 1 3 345.875 345.875 345.875 345.875 345.875 
0 3 2 3 345.875 352.954 345.875 345.875 352.954 
0 3 3 3 345.875 345.875 345.875 345.875 345.875 
0 3 4 3 345.875 345.875 345.875 345.875 345.875 
0 3 5 3 345.875 345.875 345.875 345.875 345.875 
0 3 0 4 345.875 345.875 345.875 345.875 345.875 
0 3 1 4 345.875 345.875 345.875 345.875 345.875 
0 3 2 4 345.875 345.875 345.875 345.875 345.875 
0 3 3 4 345.875 345.875 345.875 345.875 345.875 
0 3 4 4 345.875 345.875 345.875 345.875 345.875 
0 3 5 4 345.875 345.875 345.875 345.875 345.875 
0 3 0 4 345.875 345.875 345.875 345.875 345.875 
0 3 1 4 345.875 345.875 345.875 345.875 345.875 
0 3 2 4 345.875 345.875 345.875 345.875 345.875 
0 3 3 4 345.875 345.875 345.875 345.875 345.875 
0 3 4 4 345.875 345.875 345.875 345.875 345.875 
0 3 5 4 345.875 345.875 345.875 345.875 345.875 
0 4 0 0 361.87 354.297 375.877 359.025 370.46 
0 4 1 0 362.322 391.871 370.46 345.875 345.875 
0 4 2 0 359.025 357.433 354.297 361.376 352.954 
0 4 3 0 354.297 357.433 361.87 377.822 345.875 
0 4 4 0 367.447 379.562 352.954 382.014 357.433 
0 4 5 0 370.46 370.743 352.954 357.433 379.562 
0 4 0 0 371.002 357.433 357.433 383.814 371.002 
0 4 1 0 375.472 376.36 361.87 359.025 362.322 
0 4 2 0 354.297 357.433 382.956 345.875 354.297 
0 4 3 0 370.743 345.875 382.956 362.322 354.297 
0 4 4 0 382.018 368.016 352.954 387.195 382.018 
0 4 5 0 345.875 345.875 365.854 345.875 361.87 
0 4 0 1 357.433 361.87 362.322 361.376 361.376 
0 4 1 1 370.46 362.581 361.376 362.322 383.663 
0 4 2 1 345.875 362.322 352.954 362.322 386.32 
0 4 3 1 370.743 375.472 379.028 354.297 387.983 
0 4 4 1 368.016 378.485 365.854 359.025 375.877 
0 4 5 1 373.596 357.433 359.025 381.165 362.039 
0 4 0 1 382.304 362.581 359.025 365.854 359.025 
0 4 1 1 357.433 361.376 381.249 345.875 359.025 
0 4 2 1 377.822 367.447 373.596 361.87 359.025 
0 4 3 1 383.494 384.179 370.743 361.87 367.447 
0 4 4 1 352.954 379.028 345.875 359.025 345.875 
0 4 5 1 378.774 345.875 357.433 361.87 357.433 
0 4 0 2 345.875 345.875 345.875 345.875 345.875 
0 4 1 2 345.875 345.875 345.875 345.875 345.875 
0 4 2 2 345.875 352.954 345.875 345.875 345.875 
0 4 3 2 345.875 345.875 345.875 345.875 345.875 
0 4 4 2 345.875 345.875 345.875 345.875 345.875 
0 4 5 2 345.875 345.875 345.875 345.875 345.875 
0 4 0 2 345.875 345.875 345.875 345.875 345.875 
0 4 1 2 345.875 345.875 345.875 345.875 345.875 
0 4 2 2 345.875 345.875 345.875 345.875 345.875 
0 4 3 2 345.875 345.875 345.875 345.875 345.875 
0 4 4 2 345.875 345.875 352.954 345.875 345.875 
0 4 5 2 345.875 345.875 345.875 345.875 345.875 
0 4 0 3 345.875 345.875 345.875 345.875 345.875 
0 4 1 3 345.875 345.875 345.875 345.875 345.875 
0 4 2 3 345.875 345.875 345.875 345.875 345.875 
0 4 3 3 345.875 345.875 345.875 345.875 345.875 
0 4 4 3 345.875 345.875 345.875 345.875 345.875 
0 4 5 3 345.875 345.875 345.875 345.875 345.875 
0 4 0 3 345.875 345.875 345.875 345.875 345.875 
0 4 1 3 345.875 345.875 345.875 345.875 345.875 
0 4 2 3 345.875 345.875 345.875 345.875 345.875 
0 4 3 3 345.875 345.875 345.875 345.875 345.875 
0 4 4 3 345.875 345.875 345.875 345.875 345.875 
0 4 5 3 345.875 345.875 345.875 345.875 345.875 
0 4 0 4 345.875 345.875 345.875 345.875 345.875 
0 4 1 4 345.875 345.875 345.875 345.875 345.875 
0 4 2 4 345.875 345.875 345.875 345.875 345.875 
0 4 3 4 345.875 345.875 345.875 345.875 345.875 
0 4 4 4 345.875 345.875 345.875 345.875 345.875 
0 4 5 4 345.875 345.875 345.875 345.875 345.875 
0 4 0 4 345.875 345.875 345.875 345.875 345.875 
0 4 1 4 345.875 345.875 345.875 345.875 345.875 
0 4 2 4 345.875 345.875 345.875 345.875 345.875 
0 4 3 4 345.875 345.875 345.875 345.875 345.875 
0 4 4 4 345.875 345.875 345.875 345.875 345.875 
0 4 5 4 345.875 345.875 345.875 345.875 345.875 
0 5 0 0 365.854 345.875 362.322 371.032 345.875 
0 5 1 0 354.297 382.304 345.875 362.322 376.36 
0 5 2 0 345.875 375.877 354.297 345.875 354.297 
0 5 3 0 354.297 362.322 361.87 345.875 362.61 
0 5 4 0 367.447 388.895 370.743 370.743 382.304 
0 5 5 0 345.875 354.297 370.291 362.322 382.304 
0 5 0 0 370.291 345.875 345.875 345.875 354.297 
0 5 1 0 354.297 365.854 361.87 362.322 361.87 
0 5 2 0 361.87 345.875 357.433 365.854 354.297 
0 5 3 0 361.87 361.87 345.875 361.87 362.322 
0 5 4 0 362.322 361.376 357.433 354.297 352.954 
0 5 5 0 383.494 370.291 354.297 345.875 361.87 
0 5 0 1 394.914 403.959 393.956 388.367 357.433 
0 5 1 1 387.449 396.303 401.754 412.531 357.433 
0 5 2 1 362.61 368.016 383.494 392.583 385.154 
0 5 3 1 361.376 394.741 382.014 375.877 386.32 
0 5 4 1 370.46 403.914 390.725 388.992 407.326 
0 5 5 1 387.993 345.875 394.806 389.383 370.291 
0 5 0 1 373.596 401.353 388.895 387.449 405.408 
0 5 1 1 382.956 383.494 392.583 367.447 361.87 
0 5 2 1 411.252 376.36 384.721 389.383 388.328 
0 5 3 1 389.383 397.61 370.743 405.257 367.447 
0 5 4 1 379.571 359.025 379.562 390.618 392.041 
0 5 5 1 370.743 375.877 385.154 401.754 390.68 
0 5 0 2 354.297 345.875 362.322 345.875 354.297 
0 5 1 2 361.87 357.433 352.954 362.322 354.297 
0 5 2 2 357.433 361.87 361.87 352.954 345.875 
0 5 3 2 354.297 354.297 345.875 354.297 361.87 
0 5 4 2 367.447 345.875 362.039 359.025 362.322 
0 5 5 2 345.875 361.87 345.875 357.433 345.875 
0 5 0 2 361.87 345.875 345.875 354.297 354.297 
0 5 1 2 381.249 354.297 345.875 362.039 345.875 
0 5 2 2 357.433 361.87 361.87 368.016 345.875 
0 5 3 2 362.322 345.875 345.875 345.875 354.297 
0 5 4 2 361.87 368.016 383.494 345.875 386.876 
0 5 5 2 345.875 345.875 362.322 345.875 354.297 
0 5 0 3 368.016 361.87 345.875 354.297 354.297 
0 5 1 3 362.61 370.743 357.433 361.87 361.87 
0 5 2 3 357.433 368.016 357.433 370.291 361.87 
0 5 3 3 375.877 381.165 357.433 395.826 365.854 
0 5 4 3 345.875 359.025 354.297 365.854 357.433 
0 5 5 3 361.87 354.297 382.014 362.322 377.822 
0 5 0 3 382.304 362.322 361.87 370.743 370.291 
0 5 1 3 368.016 345.875 362.322 381.249 370.291 
0 5 2 3 370.291 370.291 354.297 361.87 357.433 
0 5 3 3 361.87 382.304 345.875 368.016 370.291 
0 5 4 3 361.87 354.297 370.291 373.596 361.87 
0 5 5 3 354.297 382.304 368.016 361.87 370.291 
0 5 0 4 365.854 368.016 345.875 368.016 381.249 
0 5 1 4 371.032 354.297 362.61 362.322 345.875 
0 5 2 4 362.61 345.875 345.875 361.87 345.875 
0 5 3 4 361.87 361.87 370.291 362.322 361.87 
0 5 4 4 382.304 361.87 354.297 345.875 354.297 
0 5 5 4 362.322 361.87 362.322 361.87 345.875 
0 5 0 4 345.875 362.322 381.249 370.291 362.322 
0 5 1 4 354.297 375.877 367.447 361.87 354.297 
0 5 2 4 361.87 345.875 361.87 361.87 361.87 
0 5 3 4 375.877 382.304 383.494 354.297 345.875 
0 5 4 4 373.596 359.025 359.025 396.19 345.875 
0 5 5 4 345.875 345.875 345.875 362.322 361.87 
1 0 0 0 345.875 345.875 357.433 345.875 370.46 
1 0 1 0 345.875 361.87 361.87 362.322 345.875 
1 0 2 0 345.875 345.875 352.954 345.875 362.322 
1 0 3 0 345.875 352.954 354.297 352.954 352.954 
1 0 4 0 368.016 352.954 361.376 352.954 352.954 
1 0 5 0 361.87 345.875 357.433 352.954 357.433 
1 0 0 0 345.875 352.954 352.954 354.297 361.376 
1 0 1 0 371.002 345.875 370.291 352.954 357.433 
1 0 2 0 367.447 345.875 354.297 345.875 359.025 
1 0 3 0 357.433 345.875 345.875 345.875 345.875 
1 0 4 0 375.095 359.025 345.875 375.877 345.875 
1 0 5 0 345.875 361.376 367.447 357.433 357.433 
1 0 0 1 398.489 417.958 419.551 399.01 414.854 
1 0 1 1 369.401 378.485 362.581 384.739 376.36 
1 0 2 1 345.875 362.039 400.446 397.413 377.822 
1 0 3 1 425.146 431.217 410.973 396.864 419.763 
1 0 4 1 414.403 401.754 386.907 385.154 425.335 
1 0 5 1 400.722 384.721 423.484 426.755 398.879 
1 0 0 1 416.382 408.31 378.485 415.977 396.813 
1 0 1 1 384.815 352.954 362.581 371.002 387.983 
1 0 2 1 352.954 379.571 402.787 383.663 384.221 
1 0 3 1 410.822 398.467 386.455 388.443 402.787 
1 0 4 1 386.907 403.189 394.914 373.596 345.875 
1 0 5 1 421.773 425.864 384.721 382.018 425.072 
1 0 0 2 345.875 345.875 345.875 345.875 345.875 
1 0 1 2 345.875 345.875 345.875 345.875 345.875 
1 0 2 2 345.875 345.875 352.954 345.875 352.954 
1 0 3 2 345.875 345.875 345.875 345.875 345.875 
1 0 4 2 345.875 345.875 345.875 345.875 345.875 
1 0 5 2 345.875 345.875 345.875 345.875 345.875 
1 0 0 2 345.875 345.875 345.875 345.875 345.875 
1 0 1 2 345.875 345.875 345.875 345.875 345.875 
1 0 2 2 345.875 345.875 362.039 345.875 345.875 
1 0 3 2 345.875 345.875 345.875 345.875 345.875 
1 0 4 2 345.875 345.875 345.875 345.875 345.875 
1 0 5 2 345.875 345.875 345.875 345.875 345.875 
1 0 0 3 345.875 385.154 345.875 345.875 345.875 
1 0 1 3 345.875 345.875 345.875 345.875 345.875 
1 0 2 3 345.875 345.875 345.875 345.875 345.875 
1 0 3 3 345.875 345.875 345.875 361.87 345.875 
1 0 4 3 345.875 345.875 354.297 345.875 354.297 
1 0 5 3 345.875 345.875 345.875 345.875 345.875 
1 0 0 3 345.875 385.154 345.875 345.875 345.875 
1 0 1 3 345.875 345.875 345.875 345.875 345.875 
1 0 2 3 352.954 384.815 345.875 345.875 345.875 
1 0 3 3 345.875 345.875 345.875 345.875 345.875 
1 0 4 3 345.875 354.297 345.875 345.875 345.875 
1 0 5 3 345.875 345.875 345.875 345.875 345.875 
1 0 0 4 345.875 345.875 345.875 345.875 345.875 
1 0 1 4 345.875 345.875 345.875 345.875 345.875 
1 0 2 4 352.954 345.875 352.954 352.954 362.039 
1 0 3 4 345.875 357.433 345.875 345.875 345.875 
1 0 4 4 345.875 345.875 345.875 345.875 345.875 
1 0 5 4 345.875 345.875 345.875 345.875 345.875 
1 0 0 4 345.875 345.875 345.875 345.875 345.875 
1 0 1 4 345.875 345.875 345.875 345.875 345.875 
1 0 2 4 352.954 352.954 345.875 352.954 345.875 
1 0 3 4 385.154 345.875 345.875 352.954 345.875 
1 0 4 4 345.875 362.61 345.875 345.875 345.875 
1 0 5 4 345.875 345.875 345.875 345.875 345.875 
1 1 0 0 368.016 370.291 373.596 345.875 361.376 
1 1 1 0 385.154 362.581 352.954 352.954 368.016 
1 1 2 0 362.61 379.571 359.025 376.36 345.875 
1 1 3 0 354.297 352.954 361.87 359.025 352.954 
1 1 4 0 361.87 361.376 375.095 367.447 357.433 
1 1 5 0 362.322 362.039 345.875 345.875 362.322 
1 1 0 0 352.954 352.954 359.025 362.581 345.875 
1 1 1 0 370.46 369.401 352.954 377.822 361.376 
1 1 2 0 357.433 352.954 354.297 361.376 362.322 
1 1 3 0 375.877 362.322 345.875 359.025 357.433 
1 1 4 0 354.297 362.61 354.297 345.875 345.875 
1 1 5 0 361.87 354.297 354.297 361.87 370.743 
1 1 0 1 379.562 382.018 361.87 361.87 345.875 
1 1 1 1 370.46 371.032 362.322 359.025 369.401 
1 1 2 1 359.025 375.472 379.571 345.875 382.304 
1 1 3 1 361.87 371.032 362.039 379.028 370.46 
1 1 4 1 352.954 365.854 362.039 370.291 398.489 
1 1 5 1 375.877 362.322 373.596 382.956 354.297 
1 1 0 1 345.875 352.954 359.025 375.877 386.876 
1 1 1 1 373.596 390.43 354.297 365.854 377.822 
1 1 2 1 359.025 381.249 361.87 365.854 387.983 
1 1 3 1 373.596 376.36 369.401 362.039 371.002 
1 1 4 1 362.322 393.956 388.962 365.854 345.875 
1 1 5 1 382.018 362.039 375.095 362.61 377.822 
1 1 0 2 345.875 345.875 345.875 345.875 345.875 
1 1 1 2 345.875 345.875 345.875 345.875 345.875 
1 1 2 2 345.875 345.875 345.875 345.875 359.025 
1 1 3 2 345.875 345.875 345.875 345.875 345.875 
1 1 4 2 352.954 345.875 345.875 345.875 345.875 
1 1 5 2 345.875 345.875 345.875 345.875 345.875 
1 1 0 2 345.875 345.875 345.875 345.875 345.875 
1 1 1 2 345.875 345.875 345.875 345.875 345.875 
1 1 2 2 345.875 345.875 352.954 352.954 345.875 
1 1 3 2 345.875 345.875 345.875 345.875 345.875 
1 1 4 2 345.875 352.954 345.875 345.875 345.875 
1 1 5 2 345.875 345.875 345.875 345.875 345.875 
1 1 0 3 345.875 345.875 345.875 345.875 345.875 
1 1 1 3 345.875 345.875 345.875 345.875 345.875 
1 1 2 3 345.875 345.875 345.875 352.954 345.875 
1 1 3 3 345.875 345.875 345.875 345.875 345.875 
1 1 4 3 345.875 345.875 345.875 345.875 345.875 
1 1 5 3 345.875 345.875 345.875 345.875 345.875 
1 1 0 3 345.875 345.875 345.875 345.875 345.875 
1 1 1 3 345.875 345.875 345.875 345.875 345.875 
1 1 2 3 359.025 359.025 345.875 345.875 345.875 
1 1 3 3 345.875 345.875 345.875 345.875 345.875 
1 1 4 3 345.875 345.875 345.875 345.875 345.875 
1 1 5 3 345.875 352.954 345.875 345.875 345.875 
1 1 0 4 345.875 345.875 345.875 345.875 345.875 
1 1 1 4 345.875 345.875 345.875 345.875 345.875 
1 1 2 4 345.875 345.875 345.875 345.875 345.875 
1 1 3 4 352.954 345.875 345.875 345.875 345.875 
1 1 4 4 345.875 345.875 345.875 345.875 345.875 
1 1 5 4 345.875 345.875 345.875 345.875 345.875 
1 1 0 4 345.875 345.875 345.875 345.875 345.875 
1 1 1 4 345.875 345.875 345.875 345.875 345.875 
1 1 2 4 359.025 345.875 352.954 352.954 345.875 
1 1 3 4 357.433 345.875 345.875 345.875 345.875 
1 1 4 4 345.875 345.875 345.875 345.875 345.875 
1 1 5 4 345.875 345.875 345.875 345.875 352.954 
1 2 0 0 367.447 354.297 357.433 357.433 354.297 
1 2 1 0 378.485 377.822 382.304 354.297 375.877 
