1 0 3 3 820.893 
1 0 4 3 1107.98 
1 0 5 3 1067.77 
1 0 0 4 1208.32 
1 0 1 4 2398.36 
1 0 2 4 2114.65 
1 0 3 4 874.525 
1 0 4 4 1201.46 
1 0 5 4 1212.71 
1 1 0 0 3628.03 
1 1 1 0 3833.98 
1 1 2 0 3708.73 
1 1 3 0 3611.21 
1 1 4 0 3604.93 
1 1 5 0 3528.44 
1 1 0 1 3917.04 
1 1 1 1 3759.37 
1 1 2 1 3833.58 
1 1 3 1 3707.07 
1 1 4 1 3941.46 
1 1 5 1 3897.98 
1 1 0 2 2168.93 
1 1 1 2 3480.73 
1 1 2 2 2795.93 
1 1 3 2 1750.65 
1 1 4 2 2229.56 
1 1 5 2 1827.31 
1 1 0 3 1211.54 
1 1 1 3 2512.26 
1 1 2 3 1910.81 
1 1 3 3 858.692 
1 1 4 3 1298.41 
1 1 5 3 1078.66 
1 1 0 4 1123.64 
1 1 1 4 2406.43 
1 1 2 4 1725.33 
1 1 3 4 827.118 
1 1 4 4 1131.3 
1 1 5 4 1168.91 
1 2 0 0 3629.46 
1 2 1 0 3726.2 
1 2 2 0 3743.89 
1 2 3 0 3596.26 
1 2 4 0 3736.23 
1 2 5 0 3676.07 
1 2 0 1 3840.87 
1 2 1 1 3809.52 
1 2 2 1 3795.02 
1 2 3 1 3674.26 
1 2 4 1 3734.94 
1 2 5 1 3833.44 
1 2 0 2 2590.36 
1 2 1 2 3564.91 
1 2 2 2 3002.87 
1 2 3 2 2282.86 
1 2 4 2 2574.43 
1 2 5 2 2331.56 
1 2 0 3 940.792 
1 2 1 3 2580.47 
1 2 2 3 916.905 
1 2 3 3 845.105 
1 2 4 3 1335.26 
1 2 5 3 907.873 
1 2 0 4 943.428 
1 2 1 4 2565.46 
1 2 2 4 921.06 
1 2 3 4 828.172 
1 2 4 4 1433.38 
1 2 5 4 838.941 
1 3 0 0 3592.45 
1 3 1 0 3795.32 
1 3 2 0 3738.77 
1 3 3 0 3626.67 
1 3 4 0 3824.26 
1 3 5 0 3696.1 
1 3 0 1 3958.39 
1 3 1 1 3773.15 
1 3 2 1 3714.45 
1 3 3 1 3849.4 
1 3 4 1 3911.6 
1 3 5 1 3935.21 
1 3 0 2 1599.21 
1 3 1 2 3667 
1 3 2 2 2919.27 
1 3 3 2 2695 
1 3 4 2 2856.67 
1 3 5 2 1823.13 
1 3 0 3 1281.44 
1 3 1 3 2631.62 
1 3 2 3 2055.46 
1 3 3 3 815.691 
1 3 4 3 1266.3 
1 3 5 3 944.107 
1 3 0 4 1330.51 
1 3 1 4 2522.6 
1 3 2 4 1908.38 
1 3 3 4 823.561 
1 3 4 4 1530.24 
1 3 5 4 1037.57 
1 4 0 0 3677.98 
1 4 1 0 3834.18 
1 4 2 0 3711.36 
1 4 3 0 3709.16 
1 4 4 0 3777.59 
1 4 5 0 3673.18 
1 4 0 1 3796.26 
1 4 1 1 3801.39 
1 4 2 1 3757.45 
1 4 3 1 3701.03 
1 4 4 1 3836.27 
1 4 5 1 3863.73 
1 4 0 2 1628.11 
1 4 1 2 3573.85 
1 4 2 2 2834.06 
1 4 3 2 2112.18 
1 4 4 2 2890.28 
1 4 5 2 2066.05 
1 4 0 3 1430.64 
1 4 1 3 2377.57 
1 4 2 3 1762.28 
1 4 3 3 849.153 
1 4 4 3 1032.03 
1 4 5 3 943.071 
1 4 0 4 1169.1 
1 4 1 4 2495.4 
1 4 2 4 1875.74 
1 4 3 4 820.752 
1 4 4 4 1345.44 
1 4 5 4 1150.89 
1 5 0 0 3882.26 
1 5 1 0 3920.71 
1 5 2 0 3939.93 
1 5 3 0 3960 
1 5 4 0 3894.22 
1 5 5 0 3666.11 
1 5 0 1 3916.21 
1 5 1 1 4011.5 
1 5 2 1 3879.35 
1 5 3 1 3943.99 
1 5 4 1 4104.99 
1 5 5 1 4028.9 
1 5 0 2 3960.16 
1 5 1 2 3925.81 
1 5 2 2 3924.14 
1 5 3 2 3849.61 
1 5 4 2 3940.86 
1 5 5 2 3753.93 
1 5 0 3 3944.44 
1 5 1 3 3907.36 
1 5 2 3 3920.92 
1 5 3 3 4018.24 
1 5 4 3 3929.83 
1 5 5 3 3981.2 
1 5 0 4 3898.82 
1 5 1 4 3967.4 
1 5 2 4 3904.74 
1 5 3 4 4015.34 
1 5 4 4 4089.17 
1 5 5 4 3980.97 
2 0 0 0 3504.05 
2 0 1 0 3695.95 
2 0 2 0 3598.56 
2 0 3 0 3224.78 
2 0 4 0 3432.18 
2 0 5 0 3465.62 
2 0 0 1 4112.56 
2 0 1 1 3789.25 
2 0 2 1 3772.44 
2 0 3 1 3945.63 
2 0 4 1 3973.34 
2 0 5 1 4187.98 
2 0 0 2 1005.9 
2 0 1 2 3348.85 
2 0 2 2 2029.05 
2 0 3 2 781.011 
2 0 4 2 1320.19 
2 0 5 2 999.793 
2 0 0 3 1285.06 
2 0 1 3 2630.56 
2 0 2 3 1929.74 
2 0 3 3 838.071 
2 0 4 3 1125.82 
2 0 5 3 1029.23 
2 0 0 4 1106.04 
2 0 1 4 2671.16 
2 0 2 4 1707.02 
2 0 3 4 793.905 
2 0 4 4 1037.91 
2 0 5 4 1018.36 
2 1 0 0 3615.91 
2 1 1 0 3767.07 
2 1 2 0 3711.45 
2 1 3 0 3615.14 
2 1 4 0 3715.19 
2 1 5 0 3466.23 
2 1 0 1 3868.69 
2 1 1 1 3732.98 
2 1 2 1 3773.56 
2 1 3 1 3768.38 
2 1 4 1 3828.52 
2 1 5 1 3951.67 
2 1 0 2 1503.94 
2 1 1 2 3337.71 
2 1 2 2 1480.5 
2 1 3 2 922.244 
2 1 4 2 1773.71 
2 1 5 2 1250.35 
2 1 0 3 1160.42 
2 1 1 3 2768.5 
2 1 2 3 1715.13 
2 1 3 3 791.585 
2 1 4 3 1133.46 
2 1 5 3 1014 
2 1 0 4 1155.07 
2 1 1 4 2694.65 
2 1 2 4 1801.65 
2 1 3 4 817.026 
2 1 4 4 1281.87 
2 1 5 4 969.676 
2 2 0 0 3660.17 
2 2 1 0 3812.66 
2 2 2 0 3730.08 
2 2 3 0 3562.69 
2 2 4 0 3734.32 
2 2 5 0 3591.69 
2 2 0 1 3791.12 
2 2 1 1 3821.04 
2 2 2 1 3797.65 
2 2 3 1 3722.45 
2 2 4 1 3729.38 
2 2 5 1 3865.26 
2 2 0 2 1929.81 
2 2 1 2 3430.25 
2 2 2 2 2612.86 
2 2 3 2 1727.66 
2 2 4 2 2071.58 
2 2 5 2 1770.45 
2 2 0 3 1036.8 
2 2 1 3 2785.93 
2 2 2 3 916.87 
2 2 3 3 806.733 
2 2 4 3 1342.35 
2 2 5 3 972.136 
2 2 0 4 950.621 
2 2 1 4 2866.6 
2 2 2 4 914.598 
2 2 3 4 826.222 
2 2 4 4 1256.26 
2 2 5 4 893.962 
2 3 0 0 3596.2 
2 3 1 0 3791.8 
2 3 2 0 3720.51 
2 3 3 0 3741.03 
2 3 4 0 3805.71 
2 3 5 0 3725.67 
2 3 0 1 3940.57 
2 3 1 1 3791.93 
2 3 2 1 3784.05 
2 3 3 1 3858.46 
2 3 4 1 3932.61 
2 3 5 1 3960.46 
2 3 0 2 1229.76 
2 3 1 2 3574.03 
2 3 2 2 1941.17 
2 3 3 2 1875.52 
2 3 4 2 2262.22 
2 3 5 2 1189.24 
2 3 0 3 1215.88 
2 3 1 3 2771.09 
2 3 2 3 1863.6 
2 3 3 3 824.235 
2 3 4 3 1710.77 
2 3 5 3 985.031 
2 3 0 4 1178.53 
2 3 1 4 2836.48 
2 3 2 4 1727.41 
2 3 3 4 857.346 
2 3 4 4 1628.71 
2 3 5 4 1092.24 
2 4 0 0 3668.3 
2 4 1 0 3844.15 
2 4 2 0 3770.32 
2 4 3 0 3652.52 
2 4 4 0 3758.52 
2 4 5 0 3765.7 
2 4 0 1 3926.34 
2 4 1 1 3849.37 
2 4 2 1 3803.67 
2 4 3 1 3765.95 
2 4 4 1 3846.27 
2 4 5 1 3861.57 
2 4 0 2 1257.82 
2 4 1 2 3493.56 
2 4 2 2 1523.95 
2 4 3 2 1005.32 
2 4 4 2 2339.24 
2 4 5 2 1442.47 
2 4 0 3 1153.55 
2 4 1 3 2898 
2 4 2 3 1781.56 
2 4 3 3 824.807 
2 4 4 3 1527.97 
2 4 5 3 1033.93 
2 4 0 4 990.935 
2 4 1 4 2974.11 
2 4 2 4 1381.5 
2 4 3 4 786.313 
2 4 4 4 1462.93 
2 4 5 4 846.546 
2 5 0 0 3875.62 
2 5 1 0 3892.12 
2 5 2 0 3938.48 
2 5 3 0 3920.23 
2 5 4 0 3793.47 
2 5 5 0 3895.54 
2 5 0 1 3925.63 
2 5 1 1 4056.32 
2 5 2 1 3910.19 
2 5 3 1 3960.18 
2 5 4 1 3954.15 
2 5 5 1 4070.39 
2 5 0 2 3989.06 
2 5 1 2 3968.44 
2 5 2 2 3834.6 
2 5 3 2 3905.98 
2 5 4 2 3936.82 
2 5 5 2 3716.32 
2 5 0 3 4011.95 
2 5 1 3 3817.64 
2 5 2 3 3805.17 
2 5 3 3 3789 
2 5 4 3 3776.27 
2 5 5 3 3952.55 
2 5 0 4 4006.11 
2 5 1 4 3957.54 
2 5 2 4 3898.58 
2 5 3 4 3942.17 
2 5 4 4 3969.21 
2 5 5 4 3985.66 
3 0 0 0 2874.99 
3 0 1 0 3739.61 
3 0 2 0 3367.56 
3 0 3 0 2378.54 
3 0 4 0 2769.35 
3 0 5 0 2494.17 
3 0 0 1 4107.17 
3 0 1 1 3758.96 
3 0 2 1 3893.55 
3 0 3 1 3980.86 
3 0 4 1 4013.13 
3 0 5 1 4226.77 
3 0 0 2 1383.02 
3 0 1 2 3428.37 
3 0 2 2 2116.07 
3 0 3 2 893.645 
3 0 4 2 1714.69 
3 0 5 2 1399.02 
3 0 0 3 1167.42 
3 0 1 3 2741.75 
3 0 2 3 1937.1 
3 0 3 3 803.581 
3 0 4 3 1166.84 
3 0 5 3 1048.34 
3 0 0 4 1325.46 
3 0 1 4 2814.99 
3 0 2 4 1587.29 
3 0 3 4 794.375 
3 0 4 4 1173.42 
3 0 5 4 974.347 
3 1 0 0 2818.7 
3 1 1 0 3805.12 
3 1 2 0 3265.83 
3 1 3 0 2792 
3 1 4 0 3167.22 
3 1 5 0 2625.25 
3 1 0 1 3857.66 
3 1 1 1 3824.55 
3 1 2 1 3840.69 
3 1 3 1 3753.62 
3 1 4 1 3937.24 
3 1 5 1 3920.81 
3 1 0 2 1905.64 
3 1 1 2 3527.08 
3 1 2 2 2622.76 
3 1 3 2 1575.76 
3 1 4 2 2090.77 
3 1 5 2 1714.46 
3 1 0 3 1291.21 
3 1 1 3 3011.82 
3 1 2 3 1518.73 
3 1 3 3 802.557 
3 1 4 3 1272.87 
3 1 5 3 1073.48 
3 1 0 4 1260.45 
3 1 1 4 2921.84 
3 1 2 4 1773.01 
3 1 3 4 831.151 
3 1 4 4 1399.95 
3 1 5 4 1058.05 
3 2 0 0 3220.4 
3 2 1 0 3731.25 
3 2 2 0 3709.68 
3 2 3 0 3234.3 
3 2 4 0 3370.47 
3 2 5 0 3201.27 
3 2 0 1 3856.09 
3 2 1 1 3844.96 
3 2 2 1 3750.76 
3 2 3 1 3662.9 
3 2 4 1 3908.51 
3 2 5 1 3946.83 
3 2 0 2 2463.28 
3 2 1 2 3562.13 
3 2 2 2 3103.41 
3 2 3 2 2217.98 
3 2 4 2 2488.88 
3 2 5 2 2263.53 
3 2 0 3 1209.53 
3 2 1 3 2924.29 
3 2 2 3 1093.53 
3 2 3 3 909.511 
3 2 4 3 1434.82 
3 2 5 3 1179.4 
3 2 0 4 1313.32 
3 2 1 4 2920.79 
3 2 2 4 952.129 
3 2 3 4 942.786 
3 2 4 4 1394.1 
3 2 5 4 1102.96 
3 3 0 0 1763.01 
3 3 1 0 3822.06 
3 3 2 0 3320.39 
3 3 3 0 3375.4 
3 3 4 0 3659.82 
3 3 5 0 2549.47 
3 3 0 1 4015.82 
3 3 1 1 3785.68 
3 3 2 1 3756.58 
3 3 3 1 3872.1 
3 3 4 1 3876.85 
3 3 5 1 3992.82 
3 3 0 2 1486.68 
3 3 1 2 3612.21 
3 3 2 2 2644.18 
3 3 3 2 2511.66 
3 3 4 2 2737.91 
3 3 5 2 1623.81 
3 3 0 3 1245.06 
3 3 1 3 2909.27 
3 3 2 3 1795.64 
3 3 3 3 1132.76 
3 3 4 3 1818.75 
3 3 5 3 1065.36 
3 3 0 4 1209.9 
3 3 1 4 2939.42 
3 3 2 4 1774.32 
3 3 3 4 1198.54 
3 3 4 4 1804.91 
3 3 5 4 1157.11 
3 4 0 0 2991.73 
3 4 1 0 3848.41 
3 4 2 0 3706.64 
3 4 3 0 3470.71 
3 4 4 0 3660.8 
3 4 5 0 3286.53 
3 4 0 1 3894.77 
3 4 1 1 3838.96 
3 4 2 1 3819.1 
3 4 3 1 3723.85 
3 4 4 1 3752.33 
3 4 5 1 3893.13 
3 4 0 2 1436.76 
3 4 1 2 3613.57 
3 4 2 2 2875.48 
3 4 3 2 1825.17 
3 4 4 2 2750.14 
3 4 5 2 1918.02 
3 4 0 3 1217.12 
3 4 1 3 3137.25 
3 4 2 3 1719.32 
3 4 3 3 812.163 
3 4 4 3 1793.2 
3 4 5 3 1043.93 
3 4 0 4 1141.79 
3 4 1 4 2999.55 
3 4 2 4 1683.58 
3 4 3 4 813.789 
3 4 4 4 1746.87 
3 4 5 4 1180.61 
3 5 0 0 3959.31 
3 5 1 0 3925.2 
3 5 2 0 3921.72 
3 5 3 0 3889.82 
3 5 4 0 3969.05 
3 5 5 0 3711.13 
3 5 0 1 3789.46 
3 5 1 1 3923.01 
3 5 2 1 3827.98 
3 5 3 1 3860.86 
3 5 4 1 4059.13 
3 5 5 1 3992.13 
3 5 0 2 3889.92 
3 5 1 2 3920.88 
3 5 2 2 3909.42 
3 5 3 2 3946.96 
3 5 4 2 3984.48 
3 5 5 2 3948.65 
3 5 0 3 3993.19 
3 5 1 3 3939.21 
3 5 2 3 3886.79 
3 5 3 3 3944.73 
3 5 4 3 4083.31 
3 5 5 3 3958.34 
3 5 0 4 3990.9 
3 5 1 4 3974.07 
3 5 2 4 3888.47 
3 5 3 4 3971.12 
3 5 4 4 3989.04 
3 5 5 4 3980.2 
