5532.16,5892.05,6211.42
462.599,5837.07,6211.42
462.599,5780.42,6211.42
441.179,5726.57,6211.42
441.179,5672.02,6211.42
441.179,5619.46,6211.42
441.179,5565.6,6211.42
441.179,5565.54,6211.42
441.179,5565.52,6211.42
441.179,5565.38,6211.42
441.179,5565.34,6211.42
441.179,5513.18,6211.42
441.179,5459.42,6211.42
441.179,5404.56,6211.42
441.179,5352.51,6211.42
441.179,5296.13,6211.42
441.179,5295.9,6211.42
441.179,5240.49,6211.42
441.179,5240.51,6211.42
441.179,5240.46,6211.42
441.179,5240.41,6211.42
441.179,5188.76,6211.42
441.179,5188.78,6211.42
441.179,5135.19,6211.42
441.179
